__main__: 2020-05-19 05:35:30,955: U 4085 | E 1422491 | F 10457600 | FPS 0780 | D 14707 | R:xsmM  0.96  0.14  0.27  1.37 | Rb:xsmM  0.10  0.17  0.00  0.46 | Rv:xsmM  0.87  0.10  0.27  0.99 | S 1.00 | F:xsmM 9.3 6.9 1.0 52.0 | H 0.134 | V 18.628 | pL  0.461 | vL 3.169 | L 2.044 | gN 8.704 | 
__main__: 2020-05-19 05:35:34,241: U 4086 | E 1422766 | F 10460160 | FPS 0780 | D 14710 | R:xsmM  0.98  0.15  0.65  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.09  0.45  0.99 | S 1.00 | F:xsmM 9.5 6.4 1.0 39.0 | H 0.124 | V 18.959 | pL  0.212 | vL 3.752 | L 2.087 | gN 10.933 | 
__main__: 2020-05-19 05:35:37,587: U 4087 | E 1423043 | F 10462720 | FPS 0766 | D 14714 | R:xsmM  0.98  0.14  0.52  1.33 | Rb:xsmM  0.11  0.18  0.00  0.44 | Rv:xsmM  0.87  0.08  0.52  0.99 | S 1.00 | F:xsmM 8.9 5.8 1.0 34.0 | H 0.122 | V 18.985 | pL  0.300 | vL 3.495 | L 2.047 | gN 10.152 | 
__main__: 2020-05-19 05:35:40,862: U 4088 | E 1423308 | F 10465280 | FPS 0782 | D 14717 | R:xsmM  0.99  0.15  0.63  1.33 | Rb:xsmM  0.12  0.18  0.00  0.44 | Rv:xsmM  0.86  0.09  0.51  0.99 | S 1.00 | F:xsmM 9.7 6.5 1.0 35.0 | H 0.144 | V 18.956 | pL  0.158 | vL 3.778 | L 2.045 | gN 12.194 | 
__main__: 2020-05-19 05:35:44,183: U 4089 | E 1423598 | F 10467840 | FPS 0772 | D 14720 | R:xsmM  0.98  0.15  0.00  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.09  0.00  0.99 | S 1.00 | F:xsmM 9.0 6.4 1.0 64.0 | H 0.133 | V 19.070 | pL  0.332 | vL 4.050 | L 2.355 | gN 8.818 | 
__main__: 2020-05-19 05:35:47,494: U 4090 | E 1423883 | F 10470400 | FPS 0774 | D 14724 | R:xsmM  0.97  0.14  0.45  1.35 | Rb:xsmM  0.09  0.17  0.00  0.45 | Rv:xsmM  0.88  0.09  0.45  0.99 | S 1.00 | F:xsmM 8.9 6.4 1.0 39.0 | H 0.154 | V 18.701 | pL  0.658 | vL 4.097 | L 2.705 | gN 9.083 | 
__main__: 2020-05-19 05:35:50,796: U 4091 | E 1424140 | F 10472960 | FPS 0776 | D 14727 | R:xsmM  0.99  0.15  0.49  1.35 | Rb:xsmM  0.12  0.18  0.00  0.45 | Rv:xsmM  0.87  0.09  0.32  0.99 | S 1.00 | F:xsmM 9.5 6.5 1.0 48.0 | H 0.152 | V 18.726 | pL  0.300 | vL 5.295 | L 2.946 | gN 15.391 | 
__main__: 2020-05-19 05:35:54,061: U 4092 | E 1424401 | F 10475520 | FPS 0785 | D 14730 | R:xsmM  0.98  0.17  0.00  1.33 | Rb:xsmM  0.12  0.18  0.00  0.44 | Rv:xsmM  0.86  0.11  0.00  0.99 | S 1.00 | F:xsmM 10.1 7.8 1.0 64.0 | H 0.144 | V 18.818 | pL  0.269 | vL 4.183 | L 2.359 | gN 16.404 | 
__main__: 2020-05-19 05:35:57,310: U 4093 | E 1424647 | F 10478080 | FPS 0789 | D 14733 | R:xsmM  0.96  0.15  0.36  1.35 | Rb:xsmM  0.10  0.17  0.00  0.45 | Rv:xsmM  0.86  0.10  0.24  0.99 | S 1.00 | F:xsmM 9.9 6.9 1.0 54.0 | H 0.147 | V 18.419 | pL  0.643 | vL 5.160 | L 3.222 | gN 15.509 | 
__main__: 2020-05-19 05:36:00,598: U 4094 | E 1424909 | F 10480640 | FPS 0779 | D 14737 | R:xsmM  0.99  0.16  0.32  1.35 | Rb:xsmM  0.13  0.18  0.00  0.45 | Rv:xsmM  0.85  0.10  0.32  0.99 | S 1.00 | F:xsmM 10.4 7.4 1.0 48.0 | H 0.137 | V 19.085 | pL  0.308 | vL 4.616 | L 2.614 | gN 9.671 | 
__main__: 2020-05-19 05:36:03,915: U 4095 | E 1425183 | F 10483200 | FPS 0772 | D 14740 | R:xsmM  0.97  0.14  0.59  1.33 | Rb:xsmM  0.10  0.17  0.00  0.44 | Rv:xsmM  0.87  0.08  0.59  0.99 | S 1.00 | F:xsmM 9.1 5.8 1.0 29.0 | H 0.137 | V 19.030 | pL  0.366 | vL 4.070 | L 2.400 | gN 13.704 | 
__main__: 2020-05-19 05:36:07,196: U 4096 | E 1425453 | F 10485760 | FPS 0781 | D 14743 | R:xsmM  0.98  0.14  0.63  1.35 | Rb:xsmM  0.12  0.18  0.00  0.45 | Rv:xsmM  0.86  0.08  0.58  0.99 | S 1.00 | F:xsmM 9.6 5.9 1.0 30.0 | H 0.132 | V 19.053 | pL  0.296 | vL 3.132 | L 1.861 | gN 9.829 | 
__main__: 2020-05-19 05:36:10,610: U 4097 | E 1425742 | F 10488320 | FPS 0751 | D 14747 | R:xsmM  0.97  0.13  0.63  1.42 | Rb:xsmM  0.10  0.17  0.00  0.47 | Rv:xsmM  0.88  0.08  0.58  0.99 | S 1.00 | F:xsmM 8.9 5.8 1.0 30.0 | H 0.125 | V 18.840 | pL  0.393 | vL 3.895 | L 2.340 | gN 6.431 | 
__main__: 2020-05-19 05:36:13,924: U 4098 | E 1426020 | F 10490880 | FPS 0773 | D 14750 | R:xsmM  0.96  0.14  0.35  1.33 | Rb:xsmM  0.09  0.17  0.00  0.44 | Rv:xsmM  0.87  0.09  0.35  0.99 | S 1.00 | F:xsmM 9.3 6.1 1.0 46.0 | H 0.125 | V 18.540 | pL  0.343 | vL 3.633 | L 2.158 | gN 12.121 | 
__main__: 2020-05-19 05:36:17,214: U 4099 | E 1426299 | F 10493440 | FPS 0779 | D 14753 | R:xsmM  0.98  0.16  0.00  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.10  0.00  0.99 | S 1.00 | F:xsmM 9.5 6.5 1.0 64.0 | H 0.127 | V 18.874 | pL -0.074 | vL 2.600 | L 1.225 | gN 5.354 | 
__main__: 2020-05-19 05:36:20,496: U 4100 | E 1426568 | F 10496000 | FPS 0781 | D 14757 | R:xsmM  1.00  0.16  0.59  1.35 | Rb:xsmM  0.13  0.19  0.00  0.45 | Rv:xsmM  0.87  0.08  0.49  0.99 | S 1.00 | F:xsmM 9.0 5.5 1.0 36.0 | H 0.127 | V 19.208 | pL  0.188 | vL 4.251 | L 2.312 | gN 8.565 | 
__main__: 2020-05-19 05:36:25,690: Return  0.87; not the best model; not saved
__main__: 2020-05-19 05:36:29,028: U 4101 | E 1426867 | F 10498560 | FPS 0767 | D 14765 | R:xsmM  0.98  0.14  0.66  1.35 | Rb:xsmM  0.10  0.17  0.00  0.45 | Rv:xsmM  0.88  0.08  0.51  0.99 | S 1.00 | F:xsmM 8.7 5.9 1.0 35.0 | H 0.121 | V 19.074 | pL  0.284 | vL 3.506 | L 2.036 | gN 8.403 | 
__main__: 2020-05-19 05:36:32,364: U 4102 | E 1427136 | F 10501120 | FPS 0768 | D 14768 | R:xsmM  0.98  0.14  0.58  1.31 | Rb:xsmM  0.11  0.18  0.00  0.44 | Rv:xsmM  0.86  0.09  0.42  0.99 | S 1.00 | F:xsmM 9.7 6.5 1.0 41.0 | H 0.136 | V 18.814 | pL  0.091 | vL 3.487 | L 1.833 | gN 8.014 | 
__main__: 2020-05-19 05:36:35,668: U 4103 | E 1427390 | F 10503680 | FPS 0775 | D 14772 | R:xsmM  0.99  0.14  0.47  1.31 | Rb:xsmM  0.13  0.18  0.00  0.44 | Rv:xsmM  0.86  0.09  0.47  0.99 | S 1.00 | F:xsmM 10.0 6.4 1.0 38.0 | H 0.141 | V 18.926 | pL  0.260 | vL 4.166 | L 2.341 | gN 9.420 | 
__main__: 2020-05-19 05:36:39,012: U 4104 | E 1427641 | F 10506240 | FPS 0766 | D 14775 | R:xsmM  0.97  0.15  0.42  1.33 | Rb:xsmM  0.11  0.17  0.00  0.44 | Rv:xsmM  0.86  0.09  0.42  0.99 | S 1.00 | F:xsmM 10.0 6.6 1.0 41.0 | H 0.138 | V 18.693 | pL  0.447 | vL 4.031 | L 2.461 | gN 9.775 | 
__main__: 2020-05-19 05:36:42,377: U 4105 | E 1427910 | F 10508800 | FPS 0761 | D 14778 | R:xsmM  0.98  0.13  0.70  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.08  0.59  0.99 | S 1.00 | F:xsmM 9.4 6.0 1.0 29.0 | H 0.136 | V 18.935 | pL  0.154 | vL 2.863 | L 1.584 | gN 7.856 | 
__main__: 2020-05-19 05:36:45,689: U 4106 | E 1428173 | F 10511360 | FPS 0774 | D 14782 | R:xsmM  0.99  0.16  0.00  1.35 | Rb:xsmM  0.13  0.18  0.00  0.45 | Rv:xsmM  0.86  0.10  0.00  0.99 | S 1.00 | F:xsmM 10.0 7.1 1.0 64.0 | H 0.151 | V 18.984 | pL  0.254 | vL 4.317 | L 2.411 | gN 8.593 | 
__main__: 2020-05-19 05:36:49,001: U 4107 | E 1428435 | F 10513920 | FPS 0774 | D 14785 | R:xsmM  1.00  0.16  0.21  1.39 | Rb:xsmM  0.14  0.19  0.00  0.46 | Rv:xsmM  0.86  0.09  0.14  0.99 | S 1.00 | F:xsmM 9.8 6.7 1.0 61.0 | H 0.132 | V 19.296 | pL  0.216 | vL 4.117 | L 2.274 | gN 6.985 | 
__main__: 2020-05-19 05:36:52,267: U 4108 | E 1428705 | F 10516480 | FPS 0785 | D 14788 | R:xsmM  0.98  0.14  0.68  1.31 | Rb:xsmM  0.12  0.18  0.00  0.44 | Rv:xsmM  0.86  0.09  0.59  0.99 | S 1.00 | F:xsmM 9.7 6.3 1.0 29.0 | H 0.139 | V 19.116 | pL  0.316 | vL 3.069 | L 1.848 | gN 13.432 | 
__main__: 2020-05-19 05:36:55,531: U 4109 | E 1428951 | F 10519040 | FPS 0785 | D 14792 | R:xsmM  1.00  0.15  0.63  1.37 | Rb:xsmM  0.13  0.19  0.00  0.46 | Rv:xsmM  0.86  0.09  0.49  0.99 | S 1.00 | F:xsmM 9.6 6.3 1.0 36.0 | H 0.143 | V 19.243 | pL  0.381 | vL 3.937 | L 2.348 | gN 8.836 | 
__main__: 2020-05-19 05:36:58,819: U 4110 | E 1429202 | F 10521600 | FPS 0779 | D 14795 | R:xsmM  0.97  0.17  0.00  1.35 | Rb:xsmM  0.12  0.18  0.00  0.45 | Rv:xsmM  0.85  0.12  0.00  0.99 | S 0.99 | F:xsmM 10.5 8.1 1.0 64.0 | H 0.158 | V 18.812 | pL  0.660 | vL 7.332 | L 4.325 | gN 9.526 | 
__main__: 2020-05-19 05:37:02,035: U 4111 | E 1429445 | F 10524160 | FPS 0797 | D 14798 | R:xsmM  1.00  0.16  0.59  1.33 | Rb:xsmM  0.14  0.19  0.00  0.44 | Rv:xsmM  0.85  0.10  0.45  0.99 | S 1.00 | F:xsmM 10.3 7.0 1.0 39.0 | H 0.133 | V 19.129 | pL  0.362 | vL 3.970 | L 2.345 | gN 8.427 | 
__main__: 2020-05-19 05:37:05,283: U 4112 | E 1429716 | F 10526720 | FPS 0789 | D 14801 | R:xsmM  0.98  0.15  0.47  1.33 | Rb:xsmM  0.12  0.18  0.00  0.44 | Rv:xsmM  0.87  0.10  0.32  0.99 | S 1.00 | F:xsmM 9.6 7.0 1.0 48.0 | H 0.146 | V 18.672 | pL  0.590 | vL 5.338 | L 3.257 | gN 11.277 | 
__main__: 2020-05-19 05:37:08,545: U 4113 | E 1429979 | F 10529280 | FPS 0786 | D 14805 | R:xsmM  0.96  0.17  0.00  1.33 | Rb:xsmM  0.10  0.17  0.00  0.44 | Rv:xsmM  0.87  0.11  0.00  0.99 | S 0.99 | F:xsmM 9.5 7.4 1.0 64.0 | H 0.140 | V 18.293 | pL  0.721 | vL 6.565 | L 4.002 | gN 13.212 | 
__main__: 2020-05-19 05:37:11,819: U 4114 | E 1430240 | F 10531840 | FPS 0783 | D 14808 | R:xsmM  0.97  0.17  0.00  1.37 | Rb:xsmM  0.11  0.18  0.00  0.46 | Rv:xsmM  0.86  0.12  0.00  0.99 | S 1.00 | F:xsmM 10.2 8.0 1.0 64.0 | H 0.153 | V 18.596 | pL  0.529 | vL 3.893 | L 2.473 | gN 13.435 | 
__main__: 2020-05-19 05:37:15,121: U 4115 | E 1430512 | F 10534400 | FPS 0776 | D 14811 | R:xsmM  0.96  0.13  0.42  1.31 | Rb:xsmM  0.09  0.17  0.00  0.44 | Rv:xsmM  0.87  0.10  0.28  0.99 | S 1.00 | F:xsmM 9.2 6.9 1.0 51.0 | H 0.155 | V 18.691 | pL  0.351 | vL 4.798 | L 2.749 | gN 8.152 | 
__main__: 2020-05-19 05:37:18,425: U 4116 | E 1430788 | F 10536960 | FPS 0776 | D 14814 | R:xsmM  0.98  0.14  0.53  1.31 | Rb:xsmM  0.12  0.18  0.00  0.44 | Rv:xsmM  0.87  0.10  0.35  0.99 | S 1.00 | F:xsmM 9.6 7.0 1.0 46.0 | H 0.145 | V 18.987 | pL  0.201 | vL 3.364 | L 1.881 | gN 7.714 | 
__main__: 2020-05-19 05:37:21,716: U 4117 | E 1431064 | F 10539520 | FPS 0779 | D 14818 | R:xsmM  0.99  0.15  0.63  1.42 | Rb:xsmM  0.12  0.18  0.00  0.47 | Rv:xsmM  0.87  0.09  0.52  0.99 | S 1.00 | F:xsmM 9.5 6.2 1.0 34.0 | H 0.144 | V 19.020 | pL  0.246 | vL 3.917 | L 2.203 | gN 6.975 | 
__main__: 2020-05-19 05:37:25,025: U 4118 | E 1431342 | F 10542080 | FPS 0774 | D 14821 | R:xsmM  0.99  0.13  0.68  1.39 | Rb:xsmM  0.11  0.18  0.00  0.46 | Rv:xsmM  0.87  0.09  0.56  0.99 | S 1.00 | F:xsmM 9.0 6.1 1.0 31.0 | H 0.130 | V 18.964 | pL -0.001 | vL 2.997 | L 1.496 | gN 11.593 | 
__main__: 2020-05-19 05:37:28,383: U 4119 | E 1431616 | F 10544640 | FPS 0763 | D 14824 | R:xsmM  0.99  0.14  0.56  1.39 | Rb:xsmM  0.12  0.18  0.00  0.46 | Rv:xsmM  0.87  0.09  0.56  0.99 | S 1.00 | F:xsmM 9.5 6.2 1.0 31.0 | H 0.138 | V 18.922 | pL  0.216 | vL 3.190 | L 1.810 | gN 10.806 | 
__main__: 2020-05-19 05:37:31,646: U 4120 | E 1431881 | F 10547200 | FPS 0785 | D 14828 | R:xsmM  0.98  0.14  0.61  1.37 | Rb:xsmM  0.11  0.17  0.00  0.46 | Rv:xsmM  0.87  0.10  0.41  0.99 | S 1.00 | F:xsmM 9.4 6.8 1.0 42.0 | H 0.140 | V 18.812 | pL  0.220 | vL 3.461 | L 1.949 | gN 5.701 | 
__main__: 2020-05-19 05:37:35,637: U 4121 | E 1432145 | F 10549760 | FPS 0642 | D 14832 | R:xsmM  0.98  0.14  0.69  1.37 | Rb:xsmM  0.12  0.18  0.00  0.46 | Rv:xsmM  0.86  0.09  0.52  0.99 | S 1.00 | F:xsmM 9.8 6.6 1.0 34.0 | H 0.144 | V 18.916 | pL  0.127 | vL 3.490 | L 1.871 | gN 8.064 | 
__main__: 2020-05-19 05:37:38,961: U 4122 | E 1432407 | F 10552320 | FPS 0771 | D 14835 | R:xsmM  0.98  0.16  0.00  1.35 | Rb:xsmM  0.12  0.18  0.00  0.45 | Rv:xsmM  0.86  0.10  0.00  0.99 | S 1.00 | F:xsmM 9.6 6.9 1.0 64.0 | H 0.145 | V 18.924 | pL  0.168 | vL 3.796 | L 2.064 | gN 12.956 | 
__main__: 2020-05-19 05:37:42,291: U 4123 | E 1432681 | F 10554880 | FPS 0769 | D 14838 | R:xsmM  0.99  0.14  0.68  1.35 | Rb:xsmM  0.12  0.18  0.00  0.45 | Rv:xsmM  0.87  0.09  0.49  0.99 | S 1.00 | F:xsmM 9.6 6.3 1.0 36.0 | H 0.135 | V 19.170 | pL  0.048 | vL 3.683 | L 1.888 | gN 12.088 | 
__main__: 2020-05-19 05:37:45,591: U 4124 | E 1432947 | F 10557440 | FPS 0777 | D 14842 | R:xsmM  0.98  0.14  0.51  1.29 | Rb:xsmM  0.11  0.18  0.00  0.43 | Rv:xsmM  0.87  0.09  0.51  0.99 | S 1.00 | F:xsmM 9.2 6.2 1.0 35.0 | H 0.131 | V 18.726 | pL  0.304 | vL 3.485 | L 2.045 | gN 11.067 | 
__main__: 2020-05-19 05:37:48,900: U 4125 | E 1433222 | F 10560000 | FPS 0774 | D 14845 | R:xsmM  0.97  0.15  0.37  1.39 | Rb:xsmM  0.11  0.18  0.00  0.46 | Rv:xsmM  0.87  0.09  0.37  0.99 | S 1.00 | F:xsmM 9.5 6.6 1.0 45.0 | H 0.123 | V 19.021 | pL  0.171 | vL 3.217 | L 1.778 | gN 7.966 | 
__main__: 2020-05-19 05:37:52,204: U 4126 | E 1433495 | F 10562560 | FPS 0776 | D 14848 | R:xsmM  1.00  0.15  0.73  1.35 | Rb:xsmM  0.13  0.19  0.00  0.45 | Rv:xsmM  0.87  0.08  0.56  0.99 | S 1.00 | F:xsmM 9.5 5.9 1.0 31.0 | H 0.122 | V 19.217 | pL  0.160 | vL 3.966 | L 2.142 | gN 6.804 | 
__main__: 2020-05-19 05:37:55,483: U 4127 | E 1433737 | F 10565120 | FPS 0781 | D 14851 | R:xsmM  0.99  0.16  0.34  1.33 | Rb:xsmM  0.14  0.19  0.00  0.44 | Rv:xsmM  0.85  0.11  0.23  0.99 | S 1.00 | F:xsmM 10.6 7.5 1.0 55.0 | H 0.142 | V 19.199 | pL  0.252 | vL 5.742 | L 3.121 | gN 12.748 | 
__main__: 2020-05-19 05:37:58,787: U 4128 | E 1433986 | F 10567680 | FPS 0775 | D 14855 | R:xsmM  1.00  0.16  0.54  1.35 | Rb:xsmM  0.14  0.19  0.00  0.45 | Rv:xsmM  0.86  0.09  0.37  0.99 | S 1.00 | F:xsmM 9.9 6.5 1.0 45.0 | H 0.139 | V 19.047 | pL  0.148 | vL 4.048 | L 2.171 | gN 11.522 | 
__main__: 2020-05-19 05:38:02,163: U 4129 | E 1434242 | F 10570240 | FPS 0759 | D 14858 | R:xsmM  0.98  0.15  0.44  1.37 | Rb:xsmM  0.12  0.18  0.00  0.46 | Rv:xsmM  0.85  0.09  0.44  0.99 | S 1.00 | F:xsmM 10.4 6.5 1.0 40.0 | H 0.132 | V 18.881 | pL  0.392 | vL 4.196 | L 2.489 | gN 12.622 | 
__main__: 2020-05-19 05:38:05,456: U 4130 | E 1434496 | F 10572800 | FPS 0778 | D 14861 | R:xsmM  0.97  0.15  0.20  1.39 | Rb:xsmM  0.11  0.18  0.00  0.46 | Rv:xsmM  0.86  0.10  0.20  0.99 | S 1.00 | F:xsmM 10.0 7.3 1.0 57.0 | H 0.130 | V 18.723 | pL  0.414 | vL 5.015 | L 2.920 | gN 18.822 | 
__main__: 2020-05-19 05:38:08,778: U 4131 | E 1434782 | F 10575360 | FPS 0771 | D 14865 | R:xsmM  0.99  0.14  0.69  1.33 | Rb:xsmM  0.11  0.18  0.00  0.44 | Rv:xsmM  0.87  0.08  0.61  0.99 | S 1.00 | F:xsmM 9.1 5.9 1.0 28.0 | H 0.116 | V 19.228 | pL  0.242 | vL 2.694 | L 1.587 | gN 5.480 | 
__main__: 2020-05-19 05:38:12,108: U 4132 | E 1435089 | F 10577920 | FPS 0769 | D 14868 | R:xsmM  0.97  0.13  0.55  1.37 | Rb:xsmM  0.09  0.17  0.00  0.46 | Rv:xsmM  0.88  0.08  0.37  0.99 | S 1.00 | F:xsmM 8.2 5.8 1.0 45.0 | H 0.139 | V 18.686 | pL  0.446 | vL 3.729 | L 2.309 | gN 7.738 | 
__main__: 2020-05-19 05:38:15,369: U 4133 | E 1435351 | F 10580480 | FPS 0786 | D 14871 | R:xsmM  0.97  0.14  0.42  1.33 | Rb:xsmM  0.11  0.17  0.00  0.44 | Rv:xsmM  0.87  0.11  0.28  0.99 | S 1.00 | F:xsmM 9.6 7.5 1.0 51.0 | H 0.130 | V 19.008 | pL  0.282 | vL 4.095 | L 2.328 | gN 10.883 | 
__main__: 2020-05-19 05:38:18,670: U 4134 | E 1435644 | F 10583040 | FPS 0776 | D 14875 | R:xsmM  0.98  0.13  0.37  1.31 | Rb:xsmM  0.11  0.17  0.00  0.44 | Rv:xsmM  0.87  0.09  0.37  0.99 | S 1.00 | F:xsmM 9.1 6.3 1.0 45.0 | H 0.130 | V 18.983 | pL  0.335 | vL 3.488 | L 2.077 | gN 9.334 | 
__main__: 2020-05-19 05:38:21,990: U 4135 | E 1435920 | F 10585600 | FPS 0772 | D 14878 | R:xsmM  0.98  0.14  0.63  1.33 | Rb:xsmM  0.11  0.18  0.00  0.44 | Rv:xsmM  0.87  0.09  0.55  0.99 | S 1.00 | F:xsmM 9.2 6.1 1.0 32.0 | H 0.142 | V 18.866 | pL  0.450 | vL 4.178 | L 2.537 | gN 8.454 | 
__main__: 2020-05-19 05:38:25,214: U 4136 | E 1436173 | F 10588160 | FPS 0795 | D 14881 | R:xsmM  0.98  0.15  0.47  1.37 | Rb:xsmM  0.12  0.18  0.00  0.46 | Rv:xsmM  0.86  0.10  0.31  0.99 | S 1.00 | F:xsmM 9.9 7.2 1.0 49.0 | H 0.145 | V 18.997 | pL  0.590 | vL 4.351 | L 2.764 | gN 16.869 | 
__main__: 2020-05-19 05:38:28,474: U 4137 | E 1436423 | F 10590720 | FPS 0786 | D 14884 | R:xsmM  0.98  0.14  0.66  1.39 | Rb:xsmM  0.12  0.18  0.00  0.46 | Rv:xsmM  0.86  0.09  0.58  0.99 | S 1.00 | F:xsmM 9.7 6.3 1.0 30.0 | H 0.152 | V 18.666 | pL  0.369 | vL 3.962 | L 2.349 | gN 8.929 | 
__main__: 2020-05-19 05:38:31,669: U 4138 | E 1436662 | F 10593280 | FPS 0802 | D 14888 | R:xsmM  0.98  0.17  0.24  1.35 | Rb:xsmM  0.13  0.18  0.00  0.45 | Rv:xsmM  0.85  0.12  0.24  0.99 | S 1.00 | F:xsmM 10.7 8.5 1.0 54.0 | H 0.167 | V 18.433 | pL  0.573 | vL 6.064 | L 3.604 | gN 12.830 | 
__main__: 2020-05-19 05:38:34,960: U 4139 | E 1436938 | F 10595840 | FPS 0778 | D 14891 | R:xsmM  1.00  0.16  0.26  1.37 | Rb:xsmM  0.13  0.19  0.00  0.46 | Rv:xsmM  0.86  0.10  0.17  0.99 | S 1.00 | F:xsmM 9.7 7.2 1.0 59.0 | H 0.143 | V 18.978 | pL -0.032 | vL 3.771 | L 1.852 | gN 6.093 | 
__main__: 2020-05-19 05:38:38,287: U 4140 | E 1437198 | F 10598400 | FPS 0770 | D 14894 | R:xsmM  0.99  0.16  0.40  1.33 | Rb:xsmM  0.13  0.18  0.00  0.44 | Rv:xsmM  0.86  0.10  0.27  0.99 | S 1.00 | F:xsmM 10.0 6.9 1.0 52.0 | H 0.147 | V 18.907 | pL  0.206 | vL 4.624 | L 2.516 | gN 7.346 | 
__main__: 2020-05-19 05:38:41,588: U 4141 | E 1437483 | F 10600960 | FPS 0776 | D 14898 | R:xsmM  0.97  0.16  0.00  1.33 | Rb:xsmM  0.10  0.17  0.00  0.44 | Rv:xsmM  0.87  0.10  0.00  0.99 | S 1.00 | F:xsmM 9.0 7.1 1.0 64.0 | H 0.140 | V 18.757 | pL  0.132 | vL 4.225 | L 2.244 | gN 11.591 | 
__main__: 2020-05-19 05:38:44,904: U 4142 | E 1437746 | F 10603520 | FPS 0773 | D 14901 | R:xsmM  0.98  0.14  0.69  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.08  0.55  0.99 | S 1.00 | F:xsmM 9.5 5.8 1.0 32.0 | H 0.160 | V 18.819 | pL  0.241 | vL 4.089 | L 2.284 | gN 15.148 | 
__main__: 2020-05-19 05:38:48,182: U 4143 | E 1438006 | F 10606080 | FPS 0782 | D 14904 | R:xsmM  0.96  0.14  0.42  1.35 | Rb:xsmM  0.10  0.17  0.00  0.45 | Rv:xsmM  0.86  0.11  0.35  0.99 | S 1.00 | F:xsmM 9.9 7.8 1.0 46.0 | H 0.156 | V 18.626 | pL  0.484 | vL 4.245 | L 2.605 | gN 11.306 | 
__main__: 2020-05-19 05:38:51,526: U 4144 | E 1438282 | F 10608640 | FPS 0766 | D 14908 | R:xsmM  0.97  0.14  0.52  1.39 | Rb:xsmM  0.10  0.17  0.00  0.46 | Rv:xsmM  0.87  0.09  0.35  0.99 | S 1.00 | F:xsmM 9.3 6.5 1.0 46.0 | H 0.142 | V 18.714 | pL  0.399 | vL 3.617 | L 2.206 | gN 16.174 | 
__main__: 2020-05-19 05:38:54,833: U 4145 | E 1438571 | F 10611200 | FPS 0775 | D 14911 | R:xsmM  0.97  0.14  0.58  1.37 | Rb:xsmM  0.09  0.17  0.00  0.46 | Rv:xsmM  0.87  0.08  0.40  0.99 | S 1.00 | F:xsmM 9.0 6.0 1.0 43.0 | H 0.139 | V 18.658 | pL  0.472 | vL 3.773 | L 2.357 | gN 6.967 | 
__main__: 2020-05-19 05:38:58,189: U 4146 | E 1438865 | F 10613760 | FPS 0763 | D 14914 | R:xsmM  0.97  0.13  0.58  1.42 | Rb:xsmM  0.09  0.17  0.00  0.47 | Rv:xsmM  0.88  0.08  0.47  0.99 | S 1.00 | F:xsmM 8.6 5.9 1.0 38.0 | H 0.133 | V 18.890 | pL  0.204 | vL 3.449 | L 1.927 | gN 8.948 | 
__main__: 2020-05-19 05:39:01,506: U 4147 | E 1439170 | F 10616320 | FPS 0772 | D 14918 | R:xsmM  0.97  0.13  0.62  1.35 | Rb:xsmM  0.09  0.17  0.00  0.45 | Rv:xsmM  0.88  0.08  0.62  0.99 | S 1.00 | F:xsmM 8.4 5.7 1.0 27.0 | H 0.131 | V 18.775 | pL  0.124 | vL 3.848 | L 2.047 | gN 14.012 | 
__main__: 2020-05-19 05:39:04,864: U 4148 | E 1439451 | F 10618880 | FPS 0763 | D 14921 | R:xsmM  0.97  0.13  0.51  1.37 | Rb:xsmM  0.10  0.17  0.00  0.46 | Rv:xsmM  0.87  0.08  0.51  0.99 | S 1.00 | F:xsmM 8.9 5.8 1.0 35.0 | H 0.131 | V 18.788 | pL  0.297 | vL 3.170 | L 1.881 | gN 9.870 | 
__main__: 2020-05-19 05:39:08,197: U 4149 | E 1439725 | F 10621440 | FPS 0769 | D 14924 | R:xsmM  0.98  0.15  0.44  1.35 | Rb:xsmM  0.11  0.18  0.00  0.45 | Rv:xsmM  0.87  0.09  0.44  0.99 | S 1.00 | F:xsmM 9.3 6.6 1.0 40.0 | H 0.149 | V 18.858 | pL  0.251 | vL 3.725 | L 2.113 | gN 8.461 | 
__main__: 2020-05-19 05:39:11,465: U 4150 | E 1440001 | F 10624000 | FPS 0784 | D 14927 | R:xsmM  0.97  0.15  0.00  1.35 | Rb:xsmM  0.10  0.17  0.00  0.45 | Rv:xsmM  0.87  0.11  0.00  0.99 | S 1.00 | F:xsmM 9.5 7.7 1.0 64.0 | H 0.136 | V 18.815 | pL  0.585 | vL 4.632 | L 2.899 | gN 9.492 | 
__main__: 2020-05-19 05:39:16,537: Return  0.88; not the best model; not saved
